"filename", "language", "Python", "reStructuredText", "HTML", "Markdown", "JSON", "comment", "blank", "total"
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\pre_safe_import_module\hook-win32com.py", "Python", 28, 0, 0, 0, 0, 12, 7, 47
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\__init__.py", "Python", 0, 0, 0, 0, 0, 10, 1, 11
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_cryptography_openssl.py", "Python", 6, 0, 0, 0, 0, 12, 3, 21
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_enchant.py", "Python", 4, 0, 0, 0, 0, 16, 3, 23
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_ffpyplayer.py", "Python", 3, 0, 0, 0, 0, 14, 3, 20
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_findlibs.py", "Python", 24, 0, 0, 0, 0, 24, 12, 60
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_nltk.py", "Python", 4, 0, 0, 0, 0, 11, 3, 18
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_osgeo.py", "Python", 13, 0, 0, 0, 0, 12, 8, 33
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_pygraphviz.py", "Python", 14, 0, 0, 0, 0, 11, 8, 33
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_pyproj.py", "Python", 9, 0, 0, 0, 0, 11, 7, 27
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_pyqtgraph_multiprocess.py", "Python", 22, 0, 0, 0, 0, 22, 9, 53
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_pythoncom.py", "Python", 6, 0, 0, 0, 0, 16, 3, 25
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_pywintypes.py", "Python", 6, 0, 0, 0, 0, 16, 3, 25
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_tensorflow.py", "Python", 15, 0, 0, 0, 0, 28, 11, 54
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_traitlets.py", "Python", 4, 0, 0, 0, 0, 15, 7, 26
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\rthooks\pyi_rth_usb.py", "Python", 51, 0, 0, 0, 0, 15, 10, 76
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\__init__.py", "Python", 0, 0, 0, 0, 0, 11, 1, 12
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-BTrees.py", "Python", 2, 0, 0, 0, 0, 12, 4, 18
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-CTkMessagebox.py", "Python", 2, 0, 0, 0, 0, 14, 2, 18
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-Crypto.py", "Python", 37, 0, 0, 0, 0, 16, 10, 63
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-Cryptodome.py", "Python", 23, 0, 0, 0, 0, 15, 7, 45
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-HtmlTestRunner.py", "Python", 2, 0, 0, 0, 0, 12, 4, 18
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-IPython.py", "Python", 16, 0, 0, 0, 0, 20, 7, 43
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-OpenGL.py", "Python", 35, 0, 0, 0, 0, 21, 10, 66
"c:\Users\makib\Documents\EntornosVirtuales\BaseDeDatosSalonDeBelleza\venv\Lib\site-packages\_pyinstaller_hooks_contrib\stdhooks\hook-OpenGL_accelerate.py", "Python", 10, 0, 0, 0, 0, 11, 2, 23
